season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,E Bosch,Eathan Bosch,15,17,33,1,0,88.23,False,False,"{'wickets': 7, 'runs': 146}",17.4,c &dagger;Verreynne b Coetzee,"<strong>edged and taken! Coetzee has broken this game open, yet again!</strong> Back of a length delivery outside off stump. Bosch has another loose waft at it and after countless tries, he finally manages to nick one through to the keeper. Coetzee, the Super Kings and the thousands at the Wanderers are absolutely pumped!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,WD Parnell,Wayne Parnell,19,17,42,3,0,111.76,True,True,{},,not out,,
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,M Pretorius,Migael Pretorius,5,3,9,0,0,166.66,False,False,"{'wickets': 8, 'runs': 153}",18.4,run out (du Plessis/&dagger;Verreynne),"<strong>oh dear! This is pure hara-kiri!</strong> Low full toss on middle and leg stump. Parnell backs away and drills it towards mid off. He then dashes across to the other end, only to see his partner not interested in the single at all. In the end, Pretorius has to sacrifice himself, with Verreynne taking off the bails at the batter's end! <strong>That is a moment of absolute madness!</strong>",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,AU Rashid,Adil Rashid,8,5,8,0,1,160.00,False,False,"{'wickets': 9, 'runs': 162}",19.5,c du Plessis b Shepherd,"<strong>in the air and taken at long off!</strong> Back of a length delivery outside off stump. Rashid looks to smash it over long off but is slightly late on the stroke. The ball pings off the splice towards du Plessis, who eats up ground to his right and holds onto a clutch catch!",
2023,1343951,JSK v PC,JSK,PC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,PC,2,A Nortje,Anrich Nortje,0,1,5,0,0,0.00,False,False,"{'wickets': 10, 'runs': 162}",19.6,c &dagger;Verreynne b Shepherd,"<strong><strong>Super Kings win!</strong> Look at the Super Kings go!</strong> Slower delivery dug into the track outside off stump. Nortje comes down the track and swings wildly, but only in vain! And that is well inside the tramlines too!  In fact, Nortje has nicked that through to the keeper! <strong>The Super Kings have held their nerve here, and have send thousands of fans at the Wanderers into absolute delirium! </strong>",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,JJ Roy,Jason Roy,3,13,16,0,0,23.07,False,False,"{'wickets': 1, 'runs': 13}",2.6, b Viljoen,"<strong>Grubber or was Roy just stuck on his crease? Went quite low</strong>. It was off a length, came in straight. Roy was setting up on the back foot, tried to lower the straight bat in the last second but fell over and the bal rattled furniture.",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,JC Buttler,Jos Buttler,35,27,41,2,1,129.62,False,False,"{'wickets': 2, 'runs': 66}",8.5,st &dagger;de Kock b Maharaj,"<strong>Maharaj outsmarts and outskills Buttler</strong>. He claps zealously in celebration. Was similar to the last ball. Buttler came down early, Maharaj pulled his length back and hung it outside off. Buttler opened the face and tried to push it on the move. Misses it this time, easy stumping for QDK.",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,WJ Lubbe,Wihan Lubbe,57,36,60,5,3,158.33,False,False,"{'wickets': 4, 'runs': 131}",15.6, b Topley,"<b>bowled 'im!</b> Top of off does the job for Topley and DSG. Perfect length and just a hint of nip back in off the deck, beats Lubbe's wild hack and sends him back for a well-crafted 57 off 36",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,DJ Vilas,Dane Vilas,12,9,13,0,0,133.33,False,False,"{'wickets': 3, 'runs': 89}",11.3,c &dagger;de Kock b Subrayen,"tossed up wide of off stump, Vilas sweeps... <b>and feathers through to de Kock!</b> Immediate celebration from Subrayen and up goes the finger. Vilas was looking to manufacture a shot into the leg side, the ball stayed a touch low and grazed the bottom edge through to the keeper",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,DA Miller,David Miller,28,19,40,2,1,147.36,True,False,"{'wickets': 6, 'runs': 159}",19.2,c Maharaj b Pretorius,"<b>smacked to deep midwicket!</b> Pretorius gets the danger man, as Miller drags a big hit straight to the man on the boundary rope. Pace off and he couldn't generate the power to get it all the way",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,EJG Morgan,Eoin Morgan,2,6,8,0,0,33.33,False,False,"{'wickets': 5, 'runs': 142}",17.4,c sub (CJ Dala) b Pretorius,"<b>Morgan holes out!</b> Limp innings from the former England captain, looking for that favoured leg-side pick-up but doesn't get hold of it, and presents a dolly of a catch to deep midwicket",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,E Jones,Evan Jones,6,6,12,1,0,100.00,False,True,{},,not out,,
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,PR,1,FD Adams,Ferisco Adams,10,4,4,0,1,250.00,False,True,{},,not out,,
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,KR Mayers,Kyle Mayers,12,11,11,2,0,109.09,False,False,"{'wickets': 1, 'runs': 22}",2.5,c &amp; b Fortuin,"Soft, soft caught and bowled. Mayers tried to clip the slow, shortish ball angling away, to the stumps, but got a leading edge. Dolly accepted by Fortuin.",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,PWA Mulder,Wiaan Mulder,29,24,34,2,2,120.83,False,False,"{'wickets': 4, 'runs': 47}",7.3,c Vilas b Shamsi,"<strong>Slog sweep again, not connected perfectly this time! Taken at deep square leg!</strong> This looked full, and Mulder saw it early but probably went after it too early. Got it off the bottom, in the air to the fielder. He's distraught. Shamsi enthusiastically high-fives Buttler, plucks out the stumps and uses it like a walking stick, holds onto his hamstring and signals to the dressing room - probably the physios -  in celebration.",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,Q de Kock,Quinton de Kock,0,2,8,0,0,0.00,True,False,"{'wickets': 2, 'runs': 29}",4.2, b Fortuin,"<strong>Inside edge off the pull, off stump rocked back!</strong>. Fortuin was around the wicket. The ball was slightly back of length angling away to fourth. De Kock rocked back and tried to pull it in front of square. Thin edge took it onto the stumps, bails take a flight. De Kock smiles in resignation as the bowler celebrates.",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,D Pretorius,Dwaine Pretorius,0,1,4,0,0,0.00,False,False,"{'wickets': 3, 'runs': 29}",4.3,lbw b Fortuin,"Inside edge found or has it? Buttler is interested in the review. <strong>They have reviewed</strong>. A very subtle signal from buttler, not a proud T normally seen. Looks like the ball hit the top of the back pad before hitting bat. Length ball just outside off, Impact three-fourth of the way up middle. <strong>It's hitting! Fortune favours Fortuin.</strong> Resigned smile from Pretorius who has to walk back. Royals are chuffed, excellent review. It came in, looked like spin. Pretorius was stuck in his crease and couldn't account for the angle in, he was trying to dab it late with an open face towards short third. Got hit on the pad before it hit bat.",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,H Klaasen,Heinrich Klaasen,56,39,74,2,2,143.58,False,True,{},,not out,,
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,JO Holder,Jason Holder,17,12,16,1,1,141.66,False,False,"{'wickets': 5, 'runs': 78}",10.4,c Fortuin b Jones,"<b>slugged... but he picks out the boundary rider!</b> Bowled into the pitch again and Holder doesn't quite get the yardage on his pull. Struck firmly and flat towards deep midwicket, but it's taken above his head by that man Fortuin",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,C Jonker,Christiaan Jonker,12,13,17,1,0,92.30,False,False,"{'wickets': 6, 'runs': 109}",14.5,c sub (M Van Buuren) b Jones,"<b>short and lumped to deep square leg!</b> Jones bags another and this tall chase just gets taller for DSG. Jonker took on the pull but didn't get enough of it, straightforward grab for the man coming in off the rope",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,KA Maharaj,Keshav Maharaj,17,10,16,3,0,170.00,False,False,"{'wickets': 7, 'runs': 135}",17.3,c Roy b Jones,"<b>swings to leg... straight to cow corner!</b> Not the connection Maharaj was looking for and it's well held above his head by Roy, a few yards in from the rope. Jones roars in celebration after claiming his third wicket",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,GC Viljoen,Hardus Viljoen,0,1,2,0,0,0.00,False,False,"{'wickets': 8, 'runs': 135}",17.4,c Miller b Jones,"<b>clubbed downtown, taken on the run!</b> Brilliant from Miller and Jones has two in two! Full ball and he got under the shot, it hung in the air as Miller an around from long-off, then swooped to take it smoothly. Royals closing in",
2023,1343950,PR v DSG,PR,DSG,"Boland Park, Paarl",Paarl,South Africa,DSG,2,P Subrayen,Prenelan Subrayen,6,7,13,0,0,85.71,False,True,{},,not out,,
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,D Brevis,Dewald Brevis,15,28,-,1,0,53.57,False,False,"{'wickets': 3, 'runs': 45}",7.5,c Stubbs b Markram,"<strong>Brevis' luck runs out finally!</strong> The celebrations tell you the entire story. Just the pressure of it all. Slightly short, he goes back into his crease and drills the pull. But, Brevis does not get enough elevation and slams it straight down the throat of deep midwicket. <b>Ends a struggle for Brevis. </b>",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,RD Rickelton,Ryan Rickelton,7,7,-,1,0,100.00,False,False,"{'wickets': 1, 'runs': 11}",1.6,c Cox b Magala,"<strong>Cries of catch it and Sunrisers get their first wicket!</strong> Back of length ball that skids onto Rickelton quickly. He looks to help it away, but gets it off the splice with the ball going as far as the midwicket region. The fielder runs across from mid-on and takes it comfortably.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,G Roelofsen,Grant Roelofsen,8,7,-,2,0,114.28,False,False,"{'wickets': 2, 'runs': 30}",4.6,c Magala b Baartman,"<b>Another one bites the dust! </b> Not Brevis, but Roelofsen it is, who falls. Keeps it homing on a length on off. He dances down looking for a wild heave. Can only drag it to midwicket who takes a simple catch.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,SM Curran,Sam Curran,8,10,-,0,0,80.00,False,False,"{'wickets': 4, 'runs': 52}",9.4,c &dagger;Rossington b Markram,"<strong>And, another! Sunrisers have brought out their A game today!</strong> Markram does the damage. Fires it quick on off and middle stump.. Wasn't all that short, as Curran looks to play the cut hard. Gets a thick edge and Rossington takes a very good catch behind the stumps.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,HE van der Dussen,Rassie van der Dussen,29,22,-,4,1,131.81,False,False,"{'wickets': 5, 'runs': 111}",15.1,lbw b Magala,"<strong>Straight, full and Magala strikes with a pin-point yorker!</strong> Or, does he? RVD has taken the review. The umpire's finger was up straight away. <strong>Did he get an edge on it?</strong> Oh, no, he did not. RVD misses and the <strong>ball-tracker confirms the leg stump would have taken a beating.</strong> Nelson strikes. End of a sprightly knock from RVD.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,GF Linde,George Linde,63,28,-,4,5,225.00,False,True,{},,not out,,
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,OF Smith,Odean Smith,10,8,-,0,1,125.00,False,False,"{'wickets': 6, 'runs': 124}",16.5,c Fuller b Jansen,"<strong>Miscues the back of a length ball, and that will test the fielder again.</strong> But Fuller does really well to hold on. Smith was going only one way. Looks to slam it away. Ends up dragging it to deep midwicket who runs in, settles himself and takes very good catch.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,D Potgieter,Delano Potgieter,2,4,-,0,0,50.00,False,False,"{'wickets': 7, 'runs': 137}",17.6,c Jansen b Baartman,"<strong>Sunrisers keeps striking!</strong> Back of a length seam-up ball around middle and leg. He looks to flick it squarer, but gets a massive top-edge with the ball going straight up. Jansen gets around and takes a good catch around the short fine leg region.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,MICT,1,Rashid Khan,Rashid Khan,5,6,-,1,0,83.33,True,False,"{'wickets': 8, 'runs': 158}",19.6, b Baartman,"<strong>Cleans him up last ball with a change of pace!</strong> Great comeback from Baartman in the last three balls. Rolls the fingers across the length ball on off. Rashid gets low to swing it away, misses and the off bail goes for a toss, and is in fact, broken.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,AM Rossington,Adam Rossington,0,1,-,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.1,c Rabada b Curran,"<strong>Soft dismissal, caught at mid-on to start proceedings!</strong> The pitch has been two-paced at times, it was this time. Came in a bit too. Rossington tried to push the fullish ball with a straight bat and was early on it, ended up scooping it, bottom hand came off and it was a dolly for Rabada at mid-on. <strong>First time ever there's a first-ball wicket in the SA20</strong>",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,JT Smuts,JJ Smuts,8,7,-,2,0,114.28,False,False,"{'wickets': 2, 'runs': 9}",2.3,lbw b Curran,"<strong>Full ball hits pad, given LBW. Smuts reviews.</strong> Was this going outside off? It was very full, pitched around middle and off, Smuts looked to whack it over long-on. Missed it, hit him on the knee-roll of the bent back leg after missing the inside edge. It's pitching on off, coming in just a bit. <strong>Impact: umpire's call, wickets: umpire's call</strong>. Smuts shakes his head as he walks, the fielders celebrate. Tad unlucky but it may have shaped in just a bit. Curran on a roll.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,SJ Erwee,Sarel Erwee,41,35,-,3,2,117.14,False,False,"{'wickets': 3, 'runs': 101}",12.1,lbw b Rashid Khan,"<strong>Massive LBW appeal, umpire takes his time... and gives it. Erwee has a word and sends it upstairs</strong>. You don't sweep Rashid, do you? But is this going down leg? The full ball is pitching on leg, spins in just a bit and just over half of the ball is hitting leg stump. <strong>Three reds</strong>. Erwee went for the hard sweep, missed it and has to leave, he's disappointed but gets a rousing reception from the home crowd.",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,AK Markram,Aiden Markram,50,35,-,7,0,142.85,True,False,"{'wickets': 4, 'runs': 107}",13.2,c Rickelton b Smith,"<strong>Of course, Markram middles it perfectly even when he holes out</strong>. Got a short ball at the body, picked it and went bang. The ball went flat and deep midwicket was perfectly placed to catch the bullet",
2023,1343949,SEC v MICT,MICT,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,T Stubbs,Tristan Stubbs,30,18,-,2,1,166.66,False,False,"{'wickets': 6, 'runs': 154}",19.1,c &dagger;Roelofsen b Smith,"<strong>Keeper celebrates, Odean looks disappointing. Stubbs is walking, kicking the ground and punching his bat furiously!</strong> Back-of-a-length missile, absolutely sizzled off the pitch. Stubbs went for the pull. Got a thin under edge. Another twist.",
